"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.176276Z,system:serviceaccount:kube-system:coredns,watch,endpointslices,,,,/apis/discovery.k8s.io/v1/endpointslices?allowWatchBookmarks=true&resourceVersion=6577334&timeout=6m51s&timeoutSeconds=411&watch=true,021661dc-793a-4392-a131-c8c0e4bef0ab,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.176217Z,system:serviceaccount:kube-system:coredns,watch,namespaces,,,,/api/v1/namespaces?allowWatchBookmarks=true&resourceVersion=6577334&timeout=6m45s&timeoutSeconds=405&watch=true,8eeaf18c-dba4-426c-a5a4-921fa740a128,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.359085Z,system:apiserver,watch,namespaces,,,,/api/v1/namespaces?allowWatchBookmarks=true&resourceVersion=6577579&timeout=6m14s&timeoutSeconds=374&watch=true,d08bcbf6-4e16-4693-9cd6-4e0dc6db8066,ResponseStarted,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.312013Z,system:node:k8s-node-1-perfspec,update,leases,,k8s-node-1-perfspec,,/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/k8s-node-1-perfspec?timeout=10s,8a01ce22-3dbc-4bed-9590-d503120a1bba,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.343555Z,system:apiserver,list,services,,,,/api/v1/services,a7384855-0352-401e-86d5-ec2d259680d6,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.154238Z,system:serviceaccount:kube-flannel:flannel,watch,nodes,,,,/api/v1/nodes?allowWatchBookmarks=true&resourceVersion=6577538&timeout=7m57s&timeoutSeconds=477&watch=true,a2ba828e-7f2a-41e4-84f7-8918262f7da5,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.171932Z,system:serviceaccount:kube-system:coredns,watch,services,,,,/api/v1/services?allowWatchBookmarks=true&resourceVersion=6577334&timeout=6m45s&timeoutSeconds=405&watch=true,9890c73b-1835-4c56-90ff-4f33728dbb7f,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.358516Z,system:node:k8s-node-2-perfspec,update,leases,,k8s-node-2-perfspec,,/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/k8s-node-2-perfspec?timeout=10s,6b79131d-d1c6-45d7-b02f-51a1a96fd2c8,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.349742Z,system:apiserver,delete,apiservices,,v1beta2.longhorn.io,,/apis/apiregistration.k8s.io/v1/apiservices/v1beta2.longhorn.io,4c86f28c-8501-486f-a338-08042138860d,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.379278Z,system:apiserver,get,flowschemas,,workload-leader-election,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/flowschemas/workload-leader-election,bfd3eb38-bef0-4f67-a981-7255f1f7d70c,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.383685Z,system:apiserver,get,flowschemas,,kube-controller-manager,,/apis/flowcontrol.apiserver.k8s.io/v1beta2/flowschemas/kube-controller-manager,1c033879-1f4f-4206-baf6-1ac9714f1ab3,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.386669Z,system:apiserver,get,namespaces,,kube-system,,/api/v1/namespaces/kube-system,3317186c-677e-4c42-b8d7-36a78cad07ca,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.386071Z,system:apiserver,delete,apiservices,,v1.externaldns.nginx.org,,/apis/apiregistration.k8s.io/v1/apiservices/v1.externaldns.nginx.org,73255c2c-60c4-48eb-93b5-6dfb7aa885a5,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.384147Z,system:node:k8s-master-perfspec,patch,events,,kube-scheduler-k8s-master-perfspec.173e3ac25f387d3b,,/api/v1/namespaces/kube-system/events/kube-scheduler-k8s-master-perfspec.173e3ac25f387d3b,43c74cd4-0552-434a-a945-e4b572b1f63a,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.389109Z,system:apiserver,delete,apiservices,,v1alpha1.k8s.nginx.org,,/apis/apiregistration.k8s.io/v1/apiservices/v1alpha1.k8s.nginx.org,7f445f28-49d5-4cb2-8973-94d4a18c1fb5,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.445600Z,system:apiserver,get,namespaces,,kube-node-lease,,/api/v1/namespaces/kube-node-lease,c2746492-80ac-42e2-b7a2-ae1e47b29711,ResponseComplete,200,,,
"{""name"":""k8s-master-perfspec""}",2023-01-27T18:28:08.451724Z,system:node:k8s-master-perfspec,get,pods,,kube-controller-manager-k8s-master-perfspec,,/api/v1/namespaces/kube-system/pods/kube-controller-manager-k8s-master-perfspec,ff5afd95-7aae-4b2c-b41e-b80d52a80d3e,ResponseComplete,200,,,
